datetime,假日,周末,早高峰,晚高峰,阵雨,晴,雷阵雨,多云,阴,小雨,雨夹雪,中雨,大雨,小到中雨,暴雨,中到大雨,实际人数,滤波人数,测试集,BP_NO,BP_YES,RNN_NO,RNN_YES,FBP_NO,FBP_YES,FRNN_NO,FRNN_YES
2017-02-27 19:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6686754126408541,0,7.793016720825108e-08,0.6173062920570374,0.0224853977560997,0.6572955846786499,3.255978819893812e-10,0.7357287406921387,0.022186709567904472,0.678433358669281
2017-02-27 20:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.507747803311947,0,6.480285463794644e-08,0.458629310131073,0.01551890466362238,0.4605771005153656,1.505324917161488e-06,0.4189860224723816,0.010946253314614296,0.44781315326690674
2017-02-27 21:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3855500395175684,0,0.0027108711656183004,0.4528375566005707,0.0835583284497261,0.4042052924633026,0.00015290282317437232,0.35557639598846436,0.07750612497329712,0.4120584726333618
2017-02-27 22:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.7740936701192965,0,2.8601133823394775,0.594473659992218,0.26824867725372314,0.42712950706481934,0.0930209681391716,0.314358651638031,0.21663732826709747,0.4383956789970398
2017-02-27 23:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5877954432457353,0,1.1325321197509766,0.9932152032852173,1.1179531812667847,0.7217891812324524,0.35235047340393066,0.6446069478988647,1.1456127166748047,0.7496333122253418
2017-02-28 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.9276654293490161,0,1.363835096359253,1.1759086847305298,2.1683788299560547,0.9405353665351868,2.155310869216919,0.7266445159912109,2.062973737716675,1.144230604171753
2017-02-28 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.1857401777146919,0,2.394192695617676,1.8412667512893677,4.179960250854492,1.486952543258667,2.4683618545532227,1.325508952140808,4.000675678253174,1.862761378288269
2017-02-28 02:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,4.2697001372645005,0,3.1505136489868164,1.8902281522750854,3.3854002952575684,1.7370295524597168,5.968360900878906,1.992292881011963,3.8252649307250977,2.252976894378662
2017-02-28 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4.445458672394572,0,4.285735130310059,4.562134742736816,4.911362648010254,4.3811211585998535,4.996872901916504,3.8898935317993164,4.9121599197387695,4.886720657348633
2017-02-28 04:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4.097585542719425,0,3.1336686611175537,4.51773738861084,3.848806858062744,4.326507091522217,3.76924991607666,3.8878655433654785,3.8194236755371094,4.822622776031494
2017-02-28 05:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4.3147662532535,0,4.30448055267334,4.311323642730713,4.804080963134766,4.096489429473877,5.935343265533447,3.6611509323120117,4.8560333251953125,4.53498649597168
2017-02-28 06:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2763476052478566,0,3.6328186988830566,4.399003028869629,4.062562942504883,4.235550880432129,0.672706663608551,3.5475993156433105,4.439512252807617,4.4958882331848145
2017-02-28 07:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.9691738032771635,0,1.924759030342102,3.414576292037964,2.3579466342926025,3.133577585220337,2.534173011779785,3.3731296062469482,2.5343589782714844,3.3366780281066895
2017-02-28 08:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2.976592628688609,0,3.287260055541992,3.26086163520813,2.613391637802124,2.852510690689087,3.2783851623535156,3.1694040298461914,2.7002575397491455,3.0478570461273193
2017-02-28 09:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3.463558509006571,0,4.390493869781494,3.5204153060913086,3.4524238109588623,3.127465009689331,5.389185905456543,3.5112297534942627,4.852776050567627,3.308917999267578
2017-02-28 10:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3.8333281331696702,0,5.210812091827393,3.5278475284576416,2.0110816955566406,3.224351644515991,4.429030895233154,3.570990562438965,2.1367366313934326,3.4634389877319336
2017-02-28 11:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.1514416538768733,0,3.8075459003448486,3.887640953063965,3.1216073036193848,3.6479005813598633,3.1073107719421387,3.8065056800842285,3.4379498958587646,3.9873387813568115
2017-02-28 12:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.874328499815604,0,1.5412468910217285,3.292484760284424,1.8776535987854004,2.969318389892578,2.082533121109009,3.292403221130371,1.8615039587020874,3.2786829471588135
2017-02-28 13:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.6639071315649563,0,2.204211950302124,2.968867778778076,1.0028746128082275,2.583315134048462,2.4074161052703857,2.86787748336792,1.1104763746261597,2.819124937057495
2017-02-28 14:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.5041270865993357,0,0.0003078134323004633,2.5050976276397705,0.2484952211380005,2.2067668437957764,0.010961625725030899,2.298039436340332,0.3049873411655426,2.4185943603515625
2017-02-28 15:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9014681912906868,0,0.4367252290248871,2.1824066638946533,0.2662791609764099,1.981143593788147,0.005546938627958298,1.9675374031066895,0.3276624381542206,2.1368510723114014
2017-02-28 16:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.4438489571231474,0,8.838691428536549e-05,1.508774995803833,0.06860214471817017,1.4753830432891846,7.24325335593489e-18,1.531893014907837,4.6630918859591475e-07,1.4759690761566162
2017-02-28 17:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0963632315987042,0,1.458108869201169e-07,1.0934630632400513,0.021304314956068993,1.0488088130950928,2.3292780514349855e-22,1.2379809617996216,4.356946590178268e-07,1.1089366674423218
2017-02-28 18:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8325055953197138,0,1.92202563198407e-07,0.8900846242904663,0.01138982828706503,0.7575616240501404,1.8242690860081226e-18,0.880336582660675,4.148310495111218e-07,0.8005973100662231
2017-02-28 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.632149588989783,0,2.3377577235805802e-05,0.709869921207428,0.03485359251499176,0.6086023449897766,3.286268838564865e-05,0.5931175351142883,0.06959318369626999,0.6235110759735107
2017-02-28 20:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.48001251295672664,0,0.010121871717274189,0.4746565520763397,0.08308117091655731,0.49213165044784546,0.0037072759587317705,0.3998986780643463,0.10885639488697052,0.5215969681739807
2017-02-28 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3644896977046926,0,0.0009184111258946359,0.39506205916404724,0.192942813038826,0.4469614326953888,0.0738009586930275,0.3445453643798828,0.19614756107330322,0.4807688295841217
2017-02-28 22:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.27676932610470284,0,0.8241408467292786,0.46686917543411255,0.34070637822151184,0.44176334142684937,0.09723600745201111,0.3137320280075073,0.3077841103076935,0.4858189523220062
2017-02-28 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.45082654601001504,0,1.075577735900879,0.5598785281181335,0.6694512963294983,0.5331695675849915,0.5046242475509644,0.29478293657302856,0.7018681168556213,0.5567980408668518
2017-03-01 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5829940661353201,0,1.3247754573822021,0.8899292349815369,1.2243330478668213,0.766395092010498,1.263192892074585,0.38973504304885864,1.3701342344284058,0.9062954783439636
2017-03-01 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.1646858396289232,0,2.137991428375244,1.4508930444717407,2.7522735595703125,1.159775972366333,2.483781576156616,0.9316261410713196,3.241197347640991,1.4493619203567505
2017-03-01 02:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1.60638403072817,0,3.9356377124786377,1.974622130393982,3.3789405822753906,1.5796433687210083,3.73817777633667,1.6472463607788086,3.4182372093200684,2.004530429840088
2017-03-01 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2.66377914482665,0,2.551410436630249,2.3575406074523926,2.6130497455596924,1.90357506275177,4.363863468170166,2.197544574737549,2.807236433029175,2.3470590114593506
2017-03-01 04:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2.9853624178069147,0,3.1665573120117188,3.1878464221954346,3.217280149459839,2.714381217956543,2.9838502407073975,2.96262788772583,3.30440616607666,3.1218862533569336
2017-03-01 05:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3.2295514478666982,0,3.908646821975708,3.281325340270996,2.906449556350708,2.89341139793396,3.8980517387390137,3.121929883956909,3.027200698852539,3.2165822982788086
2017-03-01 06:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.692973644050094,0,2.4502363204956055,3.503765106201172,3.227459192276001,3.089465379714966,2.4354612827301025,3.16020131111145,3.029724359512329,3.35697078704834
2017-03-01 07:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2.7668645282219066,0,3.51180100440979,3.1674020290374756,3.430457830429077,2.6962592601776123,3.9955496788024902,2.807382106781006,3.2520740032196045,2.912635087966919
2017-03-01 08:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.5823061118768225,0,3.591456890106201,3.1592211723327637,3.3250694274902344,2.7084667682647705,2.0947113037109375,2.8549904823303223,3.2050704956054688,2.91133451461792
2017-03-01 09:00:00,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.442164678962675,0,2.203219413757324,3.001070976257324,3.024895191192627,2.5929579734802246,3.036907196044922,2.6376683712005615,3.230409860610962,2.774567127227783
2017-03-01 10:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3.2984155920017044,0,2.2472503185272217,2.7491908073425293,2.3576462268829346,2.4625468254089355,4.021396636962891,2.7087783813476562,2.2031307220458984,2.6038522720336914
2017-03-01 11:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.9859307702389524,0,2.9053101539611816,3.432279109954834,2.3996829986572266,3.0729708671569824,3.8204550743103027,3.276033639907837,2.2998321056365967,3.183511972427368
2017-03-01 12:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2.7486505011892204,0,2.1325278282165527,3.136107921600342,1.8498095273971558,2.820814371109009,3.1177005767822266,3.059398651123047,1.7172335386276245,2.9374115467071533
2017-03-01 13:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.3278093286436405,0,1.2974134683609009,2.8390920162200928,1.4782999753952026,2.512268543243408,1.0963469743728638,2.683668851852417,1.39589524269104,2.628025531768799
2017-03-01 14:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.767584168348489,0,2.4526615142822266,2.244663953781128,1.0430908203125,2.108238458633423,0.4110431373119354,2.16300368309021,1.118403673171997,2.239137649536133
2017-03-01 15:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.342186300978829,0,0.00507138017565012,1.4822806119918823,0.24837863445281982,1.5126690864562988,0.010722209699451923,1.4323118925094604,0.3114408850669861,1.6298747062683105
2017-03-01 16:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.019167346479686,0,0.0019652137998491526,1.1744120121002197,0.16778482496738434,1.1154824495315552,1.6555080283072989e-16,1.1707262992858887,4.5565403183900344e-07,1.1334068775177002
2017-03-01 17:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7738881549997493,0,1.470520055590896e-05,0.8673919439315796,0.07357621937990189,0.8043906092643738,5.594353280630486e-19,0.9474785327911377,4.414800685026421e-07,0.8615659475326538
2017-03-01 18:00:00,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5876393886809572,0,2.7602050977293402e-05,0.5867295861244202,0.04506019502878189,0.5927830934524536,7.596078147232646e-18,0.6560442447662354,4.377337461392017e-07,0.643732488155365
2017-03-01 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4462144159958631,0,9.3479690121967e-07,0.41847026348114014,0.045400768518447876,0.46930480003356934,1.5185687516350299e-05,0.3919561803340912,0.07113244384527206,0.49077463150024414
2017-03-01 20:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.33882566226449645,0,0.0011695403372868896,0.35862717032432556,0.08150462061166763,0.4144972264766693,0.00020623367163352668,0.2969123423099518,0.10522197932004929,0.41997623443603516
2017-03-01 21:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.25728175803723685,0,0.005760327447205782,0.32477280497550964,0.15512403845787048,0.39361315965652466,0.09059498459100723,0.2695479691028595,0.20897556841373444,0.39463672041893005
2017-03-01 22:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19536272009721198,0,0.03364500775933266,0.3779639005661011,0.3154381513595581,0.413967490196228,0.033109623938798904,0.2500881254673004,0.39318913221359253,0.41165074706077576
2017-03-01 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1.5923430528822684,0,1.5465872287750244,0.4833586812019348,0.5945597290992737,0.46020621061325073,0.5074787139892578,0.2434990406036377,0.6476691365242004,0.4492090344429016
2017-03-02 00:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2.4124510986483187,0,3.564323663711548,2.091130495071411,1.9595460891723633,1.3019765615463257,5.597591400146484,1.9330615997314453,2.1663355827331543,1.3284491300582886
2017-03-02 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.31318803615823,0,2.242882490158081,2.7800159454345703,2.774077892303467,2.320732593536377,3.7014033794403076,2.5547425746917725,2.647221803665161,2.4056544303894043
2017-03-02 02:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.2378142434681294,0,2.776582717895508,2.976104736328125,3.2298624515533447,2.4016430377960205,3.234011650085449,2.551731824874878,3.2570624351501465,2.5749313831329346
2017-03-02 03:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,4.346576700764922,0,3.8283092975616455,2.929755210876465,3.3057570457458496,2.379641056060791,8.457571029663086,2.6372764110565186,4.526707649230957,2.6172032356262207
2017-03-02 04:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4.022501125178451,0,2.4447808265686035,4.357102394104004,3.659297227859497,4.118290901184082,2.4240684509277344,4.039066791534424,3.456585168838501,4.229493618011475
2017-03-02 05:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.7764196056543216,0,3.34084415435791,3.9492902755737305,2.9708709716796875,3.7027640342712402,2.081937551498413,3.7296142578125,2.7918403148651123,3.853682041168213
2017-03-02 06:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4.311560378364133,0,4.917708873748779,3.959517002105713,4.273436546325684,3.651017189025879,1.3937183618545532,3.668072462081909,4.2548112869262695,3.766334056854248
2017-03-02 07:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9,5.439909597625807,0,4.624417781829834,4.3537821769714355,4.415495872497559,4.1933512687683105,8.619621276855469,4.823139190673828,4.1225409507751465,4.273988246917725
2017-03-02 08:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4.8527056850819665,0,4.40632438659668,5.283923625946045,3.31463623046875,4.942615032196045,3.92370867729187,5.359223365783691,2.989497423171997,4.918695449829102
2017-03-02 09:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4.166155682882627,0,2.1610727310180664,4.866215229034424,3.83609676361084,4.608198165893555,2.150766134262085,4.9250383377075195,3.7230303287506104,4.644706726074219
2017-03-02 10:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.885501358521495,0,3.890812397003174,4.3483123779296875,4.394890785217285,4.0533833503723145,3.150322675704956,4.3481621742248535,4.190583229064941,3.965843677520752
2017-03-02 11:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.431724802247483,0,1.5376592874526978,3.6535234451293945,1.799365758895874,3.45668625831604,2.0648066997528076,3.641288995742798,1.5011920928955078,3.3586533069610596
2017-03-02 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.846490693779252,0,1.6885347366333008,3.226104736328125,0.9608123898506165,2.8956167697906494,0.15613044798374176,3.106884002685547,0.6142204403877258,2.861724376678467
2017-03-02 13:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.642768946136306,0,1.850348949432373,2.6949214935302734,0.45830607414245605,2.360771417617798,3.69821755157318e-05,2.647298812866211,0.4009082317352295,2.340404510498047
2017-03-02 14:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.2474098912289358,0,0.0010774050606414676,2.401472568511963,0.1398317962884903,2.090064525604248,7.051978900562972e-05,2.346250295639038,0.19979995489120483,2.0369205474853516
2017-03-02 15:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.706534162675918,0,1.0236814063091515e-07,1.742674469947815,0.020353475585579872,1.6088064908981323,3.1868896410713887e-09,1.8738553524017334,0.018108107149600983,1.5315295457839966
2017-03-02 16:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2958289717179747,0,0.00038929772563278675,1.3333032131195068,0.03537450730800629,1.2718827724456787,2.4230504489793865e-18,1.6201704740524292,4.2481428863538895e-07,1.2282991409301758
2017-03-02 17:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9839666621795895,0,0.0007738594431430101,1.0845320224761963,0.026567712426185608,0.9660899043083191,5.756764507038562e-19,1.3736865520477295,4.4642689545071335e-07,0.9862359762191772
2017-03-02 18:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7471590876666709,0,1.4474910585704492e-06,0.8499611616134644,0.01767033338546753,0.6873536705970764,2.9959938949393674e-20,0.8600708842277527,4.4503340745905007e-07,0.7374392747879028
