time,假日,周末,早高峰,晚高峰,阵雨,晴,雷阵雨,多云,阴,小雨,雨夹雪,中雨,大雨,小到中雨,暴雨,中到大雨,实际人数,0111_BP_msle_adam_relu_0,测试集
2017-02-11 21:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18494047224521637,0
2017-02-11 22:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18494047224521637,1
2017-02-11 23:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18494047224521637,0
2017-02-12 00:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8621917366981506,0
2017-02-12 01:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18494047224521637,0
2017-02-12 02:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5355648994445801,0
2017-02-12 03:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.47428858280181885,0
2017-02-12 04:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6669986844062805,0
2017-02-12 05:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18494047224521637,0
2017-02-12 06:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.7159765362739563,0
2017-02-12 07:00:00,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.124979019165039,0
2017-02-12 08:00:00,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.108808159828186,0
2017-02-12 09:00:00,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.3155274391174316,0
2017-02-12 10:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.8621917366981506,0
2017-02-12 11:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.47428858280181885,0
2017-02-12 12:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5049237608909607,0
2017-02-12 13:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6968741416931152,0
2017-02-12 14:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18494047224521637,0
2017-02-12 15:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18494047224521637,1
2017-02-12 16:00:00,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1583879142999649,0
2017-02-12 17:00:00,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1583879142999649,0
2017-02-12 18:00:00,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.1583879142999649,0
2017-02-12 19:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18494047224521637,0
2017-02-12 20:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18494047224521637,0
2017-02-12 21:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18494047224521637,0
2017-02-12 22:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18494047224521637,0
2017-02-12 23:00:00,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.18494047224521637,0
2017-02-13 00:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,1
2017-02-13 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-13 02:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-13 03:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-13 04:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5660684704780579,0
2017-02-13 05:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.16553907096385956,0
2017-02-13 06:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6142827868461609,0
2017-02-13 07:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9706510305404663,0
2017-02-13 08:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.7969740033149719,0
2017-02-13 09:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.1217607259750366,0
2017-02-13 10:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6005434989929199,0
2017-02-13 11:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6909120678901672,0
2017-02-13 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-13 13:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5440101027488708,0
2017-02-13 14:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.48362213373184204,0
2017-02-13 15:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-13 16:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.24202023446559906,0
2017-02-13 17:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.24202023446559906,0
2017-02-13 18:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.24202023446559906,0
2017-02-13 19:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-13 20:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-13 21:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-13 22:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-13 23:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.48362213373184204,0
2017-02-14 00:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.16553907096385956,0
2017-02-14 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.48362213373184204,0
2017-02-14 02:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0.48362213373184204,0
2017-02-14 03:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-14 04:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.6909120678901672,0
2017-02-14 05:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.6909120678901672,0
2017-02-14 06:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.48362213373184204,0
2017-02-14 07:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7969740033149719,0
2017-02-14 08:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.749760091304779,0
2017-02-14 09:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.1020089387893677,0
2017-02-14 10:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.48362213373184204,0
2017-02-14 11:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.16553907096385956,0
2017-02-14 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-14 13:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5395092368125916,0
2017-02-14 14:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,1
2017-02-14 15:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-14 16:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.24202023446559906,0
2017-02-14 17:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.24202023446559906,0
2017-02-14 18:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.24202023446559906,0
2017-02-14 19:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-14 20:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-14 21:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-14 22:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.48362213373184204,0
2017-02-14 23:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-15 00:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6909120678901672,0
2017-02-15 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5395092368125916,0
2017-02-15 02:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.7123363018035889,0
2017-02-15 03:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.16553907096385956,0
2017-02-15 04:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6005434989929199,0
2017-02-15 05:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6005434989929199,0
2017-02-15 06:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,1
2017-02-15 07:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.40786051750183105,0
2017-02-15 08:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.8931330442428589,0
2017-02-15 09:00:00,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.749760091304779,0
2017-02-15 10:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6553450226783752,0
2017-02-15 11:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6706193089485168,0
2017-02-15 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-15 13:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.6909120678901672,0
2017-02-15 14:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-15 15:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-15 16:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.24202023446559906,0
2017-02-15 17:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.24202023446559906,0
2017-02-15 18:00:00,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.24202023446559906,0
2017-02-15 19:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-15 20:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-15 21:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-15 22:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-15 23:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.16553907096385956,0
2017-02-16 00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-16 01:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-16 02:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4074944853782654,1
2017-02-16 03:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5141029357910156,0
2017-02-16 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-16 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0.818930447101593,0
2017-02-16 06:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12798535823822021,0
2017-02-16 07:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.30231773853302,0
2017-02-16 08:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5403066873550415,0
2017-02-16 09:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1.3816907405853271,0
2017-02-16 10:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5191767811775208,0
2017-02-16 11:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5191767811775208,0
2017-02-16 12:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-16 13:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5544262528419495,0
2017-02-16 14:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0.5191767811775208,0
2017-02-16 15:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-16 16:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.40429484844207764,0
2017-02-16 17:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.40429484844207764,0
2017-02-16 18:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.40429484844207764,0
2017-02-16 19:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-16 20:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-16 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-16 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-16 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-17 00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-17 01:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-17 02:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.6593781113624573,0
2017-02-17 03:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5191767811775208,0
2017-02-17 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-17 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.526278018951416,0
2017-02-17 06:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4074944853782654,0
2017-02-17 07:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.994447648525238,0
2017-02-17 08:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1.0032958984375,0
2017-02-17 09:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.9799402952194214,0
2017-02-17 10:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7101255655288696,0
2017-02-17 11:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.5191767811775208,0
2017-02-17 12:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7101255655288696,0
2017-02-17 13:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5544262528419495,0
2017-02-17 14:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.531436026096344,0
2017-02-17 15:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-17 16:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.40429484844207764,0
2017-02-17 17:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.40429484844207764,0
2017-02-17 18:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.40429484844207764,1
2017-02-17 19:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-17 20:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-17 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-17 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-17 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-18 00:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-18 01:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.24886924028396606,0
2017-02-18 02:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5085869431495667,0
2017-02-18 03:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6718575954437256,0
2017-02-18 04:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7020117044448853,0
2017-02-18 05:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-18 06:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5580517649650574,0
2017-02-18 07:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2.00239634513855,0
2017-02-18 08:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2.0740010738372803,0
2017-02-18 09:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1.8329477310180664,0
2017-02-18 10:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.5510005950927734,0
2017-02-18 11:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6718575954437256,0
2017-02-18 12:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7020117044448853,0
2017-02-18 13:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.24886924028396606,0
2017-02-18 14:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-18 15:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-18 16:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.19930998980998993,0
2017-02-18 17:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.19930998980998993,1
2017-02-18 18:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.19930998980998993,0
2017-02-18 19:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-18 20:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-18 21:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-18 22:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-18 23:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-19 00:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-19 01:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5300055742263794,0
2017-02-19 02:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5510005950927734,0
2017-02-19 03:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-19 04:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5580517649650574,0
2017-02-19 05:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.24886924028396606,0
2017-02-19 06:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0.8816262483596802,0
2017-02-19 07:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.8329477310180664,0
2017-02-19 08:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1.302071452140808,0
2017-02-19 09:00:00,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0.9911661744117737,0
2017-02-19 10:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.76473069190979,0
2017-02-19 11:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5580517649650574,0
2017-02-19 12:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5510005950927734,1
2017-02-19 13:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6658375263214111,0
2017-02-19 14:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-19 15:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-19 16:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.19930998980998993,0
2017-02-19 17:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.19930998980998993,0
2017-02-19 18:00:00,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.19930998980998993,0
2017-02-19 19:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-19 20:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-19 21:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-19 22:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-19 23:00:00,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24886924028396606,0
2017-02-20 00:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 01:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 02:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 03:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5191767811775208,1
2017-02-20 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0.5544262528419495,0
2017-02-20 06:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5141029357910156,0
2017-02-20 07:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.9086775779724121,0
2017-02-20 08:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6854409575462341,0
2017-02-20 09:00:00,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6405565142631531,0
2017-02-20 10:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 11:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 12:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 13:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.12798535823822021,0
2017-02-20 14:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 15:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 16:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.40429484844207764,0
2017-02-20 17:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.40429484844207764,0
2017-02-20 18:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.40429484844207764,0
2017-02-20 19:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 20:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 22:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-20 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.12798535823822021,0
2017-02-21 00:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5469011664390564,0
2017-02-21 01:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19102250039577484,0
2017-02-21 02:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.675919771194458,0
2017-02-21 03:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.19102250039577484,0
2017-02-21 04:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6040503978729248,0
2017-02-21 05:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5863171219825745,0
2017-02-21 06:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19102250039577484,0
2017-02-21 07:00:00,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6562107801437378,0
2017-02-21 08:00:00,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.1534147262573242,0
2017-02-21 09:00:00,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.78935307264328,0
2017-02-21 10:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6428520679473877,0
2017-02-21 11:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6428520679473877,0
2017-02-21 12:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0.19102250039577484,0
2017-02-21 13:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4830997586250305,0
2017-02-21 14:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19102250039577484,0
2017-02-21 15:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19102250039577484,0
2017-02-21 16:00:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2686542868614197,0
2017-02-21 17:00:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2686542868614197,0
2017-02-21 18:00:00,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2686542868614197,0
2017-02-21 19:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19102250039577484,0
